Başlık,Not,URL,Etiketler,Yorum
But First Coffee,,https://www.google.com/maps/place/But+First+Coffee/data=!4m2!3m1!1s0x14cab716d63c492d:0xe2eb38c4abadb6c4,,
Süleymaniye Çikolatacısı,,https://www.google.com/maps/place/S%C3%BCleymaniye+%C3%87ikolatac%C4%B1s%C4%B1/data=!4m2!3m1!1s0x14cab98c27fb7801:0x45cfeba6d7717100,,
La Vie Praline,,https://www.google.com/maps/place/La+Vie+Praline/data=!4m2!3m1!1s0x14cab7a03c120e8f:0xd339b245dac4bd6b,,
Duran Emmi'nin Yeri,,https://www.google.com/maps/place/Duran+Emmi'nin+Yeri/data=!4m2!3m1!1s0x14cab828dd815555:0xb1d4ef3397d734d2,,
İBB İPA İstanbul Kitaplığı,,https://www.google.com/maps/place/%C4%B0BB+%C4%B0PA+%C4%B0stanbul+Kitapl%C4%B1%C4%9F%C4%B1/data=!4m2!3m1!1s0x14caa390860ff99d:0xf6e8c8553ac0eef,,
Bohem's Coffee,,https://www.google.com/maps/place/Bohem's+Coffee/data=!4m2!3m1!1s0x14cab716500162f1:0xb765adb21f39b0fb,,
The Nest Coffee (Peaberry),,https://www.google.com/maps/place/The+Nest+Coffee+(Peaberry)/data=!4m2!3m1!1s0x14cab7a79ecc66d7:0xe467ce8d29779af7,,
Aşiyan Kitap Ve Kahve,,https://www.google.com/maps/place/A%C5%9Fiyan+Kitap+Ve+Kahve/data=!4m2!3m1!1s0x14cab78ea4cb53c1:0x301cfbd33a26fc48,,
GUA Coffee Company Beylikdüzü,,https://www.google.com/maps/place/GUA+Coffee+Company+Beylikd%C3%BCz%C3%BC/data=!4m2!3m1!1s0x14b55f65208106b5:0x6ba3734d87f60d34,,
Reset Coffee Bakery,,https://www.google.com/maps/place/Reset+Coffee+Bakery/data=!4m2!3m1!1s0x14cac99508724197:0x42814a47b32f50dd,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x14cab7a07a381c39:0xd78db094c56e63c7,,
Caffè Nero,,https://www.google.com/maps/place/Caff%C3%A8+Nero/data=!4m2!3m1!1s0x14cab743694ed2d9:0xee3563fc8739f6b4,,
Kaffee Schütz Beşiktaş,,https://www.google.com/maps/place/Kaffee+Sch%C3%BCtz+Be%C5%9Fikta%C5%9F/data=!4m2!3m1!1s0x14cab7006c8f70b5:0x733e5f97202433c9,,
Leticia Patisserie & More,,https://www.google.com/maps/place/Leticia+Patisserie+%26+More/data=!4m2!3m1!1s0x14cab74fc31824e9:0xdd6531a81488d0c3,,
Rawsters Moda,,https://www.google.com/maps/place/Rawsters+Moda/data=!4m2!3m1!1s0x14cab9222c904479:0x8f37ce484542eea1,,
Nevada Coffee,,https://www.google.com/maps/place/Nevada+Coffee/data=!4m2!3m1!1s0x14caa75e012ce347:0xd4ff81b6a4d37fa3,,
Cappadocia Coffee & Bakery,,https://www.google.com/maps/place/Cappadocia+Coffee+%26+Bakery/data=!4m2!3m1!1s0x14cab7e3428523db:0x8a203379bee2e60f,,
Moda da Nata,,https://www.google.com/maps/place/Moda+da+Nata/data=!4m2!3m1!1s0x14cab9b60159f7a3:0x8669fea19bb0c628,,
machi machi,,https://www.google.com/maps/place/machi+machi/data=!4m2!3m1!1s0x14caa17dffa2f211:0xc7102ad4c07fa235,,
Puufu YUGA,,https://www.google.com/maps/place/Puufu+YUGA/data=!4m2!3m1!1s0x14cab92efbad539b:0xd22c433466629d0e,,
Happy Waffle,,https://www.google.com/maps/place/Happy+Waffle/data=!4m2!3m1!1s0x14cab7ae9e3d27ad:0x58baf8b3ef49cad9,,
Café de Noix,,https://www.google.com/maps/place/Caf%C3%A9+de+Noix/data=!4m2!3m1!1s0x14cab7602a39d72f:0xbdd4a9014db70b27,,
Espressolab Sancaktepe Nefes Orman,,https://www.google.com/maps/place/Espressolab+Sancaktepe+Nefes+Orman/data=!4m2!3m1!1s0x14cad3f054649061:0x7ee84bbb2ae2c5fe,,
Cadı’nın Evi 4. Levent,,https://www.google.com/maps/place/Cad%C4%B1%E2%80%99n%C4%B1n+Evi+4.+Levent/data=!4m2!3m1!1s0x14cab75f13010c75:0xd0a508359680cd56,,
Espressolab İstinye Marina,,https://www.google.com/maps/place/Espressolab+%C4%B0stinye+Marina/data=!4m2!3m1!1s0x14cacb17b9b96bbb:0xfe4fb1105096eb50,,
Espressolab Maslak Kapital,,https://www.google.com/maps/place/Espressolab+Maslak+Kapital/data=!4m2!3m1!1s0x14cab5e42e4b4991:0x49732d01553d310f,,
Karafırın Maslak,,https://www.google.com/maps/place/Karaf%C4%B1r%C4%B1n+Maslak/data=!4m2!3m1!1s0x14cab67ade0f5207:0xb631cd4c98b0f87d,,
Gülistanbul Cafe,,https://www.google.com/maps/place/G%C3%BClistanbul+Cafe/data=!4m2!3m1!1s0x14cab0a6a9099fa3:0x8c71cf29d88d1891,,
Kafe Gülbahçe,,https://www.google.com/maps/place/Kafe+G%C3%BClbah%C3%A7e/data=!4m2!3m1!1s0x14cab0a0d6afb2e7:0xe381bd95963bd727,,
Ensari Konağı Sosyal Tesisleri,,https://www.google.com/maps/place/Ensari+Kona%C4%9F%C4%B1+Sosyal+Tesisleri/data=!4m2!3m1!1s0x14cab0a13cd680df:0x740a18244b6c356,,
Chez Moi Karaköy Restaurant - Cafe - Pub - Breakfast,,https://www.google.com/maps/place/Chez+Moi+Karak%C3%B6y+Restaurant+-+Cafe+-+Pub+-+Breakfast/data=!4m2!3m1!1s0x14cab9dc3984b5f9:0x70e1d54eb6cb22f,,
Avşar Cafe,,https://www.google.com/maps/place/Av%C5%9Far+Cafe/data=!4m2!3m1!1s0x14cab78463611aed:0xa111b678565af101,,
Caffè Nero,,https://www.google.com/maps/place/Caff%C3%A8+Nero/data=!4m2!3m1!1s0x14cab786c9699ec3:0x77088d0f90fcf185,,
Sevinç Simit Salonu,,https://www.google.com/maps/place/Sevin%C3%A7+Simit+Salonu/data=!4m2!3m1!1s0x14cab6fe664ca77d:0x326bb1802a3104b0,,
Korcan Aile Çay Bahçesi,,https://www.google.com/maps/place/Korcan+Aile+%C3%87ay+Bah%C3%A7esi/data=!4m2!3m1!1s0x14cab82834cc416b:0xf309fb18add416a2,,
Espressolab Beşiktaş Meydan,,https://www.google.com/maps/place/Espressolab+Be%C5%9Fikta%C5%9F+Meydan/data=!4m2!3m1!1s0x14cab72294b5a2e7:0xf480a20cc0dd6b16,,
Moda Sweet Point,,https://www.google.com/maps/place/Moda+Sweet+Point/data=!4m2!3m1!1s0x14cab926953ef05f:0xcba75df3c49f5e91,,
Çaycım Cafe,,https://www.google.com/maps/place/%C3%87ayc%C4%B1m+Cafe/data=!4m2!3m1!1s0x14cab7f900e664c3:0xbd40600ca5d408b3,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x14caa706dbf3ac67:0x5d93c67491344f45,,
Espressolab Sarıyer Eski Büyükdere İskelesi,,https://www.google.com/maps/place/Espressolab+Sar%C4%B1yer+Eski+B%C3%BCy%C3%BCkdere+%C4%B0skelesi/data=!4m2!3m1!1s0x409fe1679f56cb39:0x23e2c0be5e47b555,,
Şehzadeli Helvacı Baba,,https://www.google.com/maps/place/%C5%9Eehzadeli+Helvac%C4%B1+Baba/data=!4m2!3m1!1s0x14cab918ae4f6aa3:0x537f29d1e3bf3967,,
Vefa Bozacısı,,https://www.google.com/maps/place/Vefa+Bozac%C4%B1s%C4%B1/data=!4m2!3m1!1s0x14cab98ca0601535:0x3a89e3f928f8d174,,
Factory Karaköy,,https://www.google.com/maps/place/Factory+Karak%C3%B6y/data=!4m2!3m1!1s0x14cab97d21cee319:0xc9360d111d8677e8,,
Arıoğulları Petek Turşuları,,https://www.google.com/maps/place/Ar%C4%B1o%C4%9Fullar%C4%B1+Petek+Tur%C5%9Fular%C4%B1/data=!4m2!3m1!1s0x14cab7607d4f50db:0xf51bd22c1b7dece6,,
Vasalisa Cihangir,,https://www.google.com/maps/place/Vasalisa+Cihangir/data=!4m2!3m1!1s0x14cab71e7809c8af:0xc692ad78dc344199,,
Paşa kokoreç & işkembe,,https://www.google.com/maps/place/Pa%C5%9Fa+kokore%C3%A7+%26+i%C5%9Fkembe/data=!4m2!3m1!1s0x14cac9d31db55303:0xd59af6be10fd117e,,
Durak Büfe Cafe,,https://www.google.com/maps/place/Durak+B%C3%BCfe+Cafe/data=!4m2!3m1!1s0x14cac9d39bf14e89:0xf0a08a791f1aaf53,,
Çengelköy Tarihi Çınaraltı,,https://www.google.com/maps/place/%C3%87engelk%C3%B6y+Tarihi+%C3%87%C4%B1naralt%C4%B1/data=!4m2!3m1!1s0x14cac9d37680e909:0xcf963efd888a5df2,,
Harput dibek cafe shop,,https://www.google.com/maps/place/Harput+dibek+cafe+shop/data=!4m2!3m1!1s0x14cab78efd14c879:0x3e364da39a860c10,,
Espressolab Emirgan,,https://www.google.com/maps/place/Espressolab+Emirgan/data=!4m2!3m1!1s0x14caca728ae52097:0x62715bf827f009c5,,
Pablo Artisan Coffee Beşiktaş İskele,,https://www.google.com/maps/place/Pablo+Artisan+Coffee+Be%C5%9Fikta%C5%9F+%C4%B0skele/data=!4m2!3m1!1s0x14cab75dd6a59e11:0xda0c62bd090b64d6,,
Kazım Büfe,,https://www.google.com/maps/place/Kaz%C4%B1m+B%C3%BCfe/data=!4m2!3m1!1s0x14cab7c135e8de65:0xdd593cb9a4715174,,
Moda Aile Çay Bahçesi,,https://www.google.com/maps/place/Moda+Aile+%C3%87ay+Bah%C3%A7esi/data=!4m2!3m1!1s0x14cab8f511f6dd97:0x7b88babaf955d4a9,,
Pan Factory,,https://www.google.com/maps/place/Pan+Factory/data=!4m2!3m1!1s0x14cab76cc797a827:0x8a3fd647d7482f94,,
Toganoo Tea,,https://www.google.com/maps/place/Toganoo+Tea/data=!4m2!3m1!1s0x14cab7fac149f9c1:0x56ff0f64a46d6a53,,
Jacqueline Cookies,,https://www.google.com/maps/place/Jacqueline+Cookies/data=!4m2!3m1!1s0x14cab763bac9b8db:0xfadf366def81a4a3,,
Havesome Coffee Cihangir,,https://www.google.com/maps/place/Havesome+Coffee+Cihangir/data=!4m2!3m1!1s0x14cab7c0c455a3a7:0x4c4f04409baca4d0,,
Havesome Coffee Nişantaşı,,https://www.google.com/maps/place/Havesome+Coffee+Ni%C5%9Fanta%C5%9F%C4%B1/data=!4m2!3m1!1s0x14cab72863fbf18d:0x49ace8938c40fc01,,
TEAYATRO Tea And Art Shop,,https://www.google.com/maps/place/TEAYATRO+Tea+And+Art+Shop/data=!4m2!3m1!1s0x14cab7a18985cc2f:0xa31c99f8815a1d2b,,
İBB Florya Sosyal Tesisleri,,https://www.google.com/maps/place/%C4%B0BB+Florya+Sosyal+Tesisleri/data=!4m2!3m1!1s0x14caa3b79e11ab6d:0x77df720b3a1ebad9,,
Espressolab Ataköy Marina,,https://www.google.com/maps/place/Espressolab+Atak%C3%B6y+Marina/data=!4m2!3m1!1s0x14cabd98818d104f:0x5a528d872fa71cdb,,
Beltur Kafeterya,,https://www.google.com/maps/place/Beltur+Kafeterya/data=!4m2!3m1!1s0x14cabdacc98cb93d:0x643df80e8e10ac76,,
Starbucks,,https://www.google.com/maps/place/Starbucks/data=!4m2!3m1!1s0x14caa323e321f53b:0x68eeaa7a03c694b8,,
Taksim Büfe,,https://www.google.com/maps/place/Taksim+B%C3%BCfe/data=!4m2!3m1!1s0x14cab764d365a5a3:0x9a67e1e34dec3155,,
